survey_answer_key,survey_question_key,encounter_key,provider_durable_key,numeric_response,is_answered,source_top_box_flag,valid_flag
504111,ACCESS_Q3,141522,50074,5,1,1,1
504112,ACCESS_Q2,144997,50079,5,1,1,1
504113,ACCESS_Q1,136439,50071,3,1,0,1
504114,ACCESS_Q2,115095,50036,5,1,1,1
504115,ACCESS_Q4,118584,50042,5,1,1,1
504116,ACCESS_Q1,123133,50022,5,1,1,1
504117,ACCESS_Q2,124493,50039,5,1,1,1
504118,OTHER_Q1,113856,50066,5,1,1,1
504119,ACCESS_Q2,139652,50078,4,1,0,1
504120,ACCESS_Q2,115964,50029,5,1,1,1
504121,ACCESS_Q1,124699,50023,5,1,1,1
504122,ACCESS_Q2,120350,50011,5,1,1,1
504123,ACCESS_Q4,119785,50011,5,1,1,1
504124,ACCESS_Q3,142801,50033,5,1,1,1
504125,ACCESS_Q4,136534,50066,5,1,1,1
504126,ACCESS_Q1,135453,50015,5,1,1,1
504127,ACCESS_Q4,117836,50056,5,1,1,1
504128,ACCESS_Q3,123052,50029,5,1,1,1
504129,ACCESS_Q4,139221,50066,5,1,1,1
504130,ACCESS_Q4,140820,50070,5,1,1,1
504131,ACCESS_Q2,123800,50065,5,1,1,1
504132,ACCESS_Q2,137049,50075,5,1,1,1
504133,ACCESS_Q1,114399,50058,5,1,1,1
504134,ACCESS_Q1,136430,50045,3,1,0,1
504135,ACCESS_Q1,144516,50066,5,1,1,1
504136,ACCESS_Q1,136315,50002,3,1,0,1
504137,ACCESS_Q4,128484,50018,5,1,1,1
504138,ACCESS_Q2,137748,50010,5,1,1,1
504139,ACCESS_Q1,118634,50036,5,1,1,1
504140,ACCESS_Q1,120376,50015,3,1,0,1
504141,ACCESS_Q2,123534,50045,3,1,0,1
504142,OTHER_Q1,142282,50056,5,1,1,1
504143,ACCESS_Q4,131338,50072,5,1,1,1
504144,ACCESS_Q3,125571,50070,4,1,0,1
504145,ACCESS_Q3,122185,50040,5,1,1,1
504146,ACCESS_Q4,130019,50045,2,1,0,1
504147,ACCESS_Q2,136505,50009,5,1,1,1
504148,ACCESS_Q4,130849,50009,5,1,1,1
504149,ACCESS_Q2,137958,50049,5,1,1,1
504150,ACCESS_Q3,135036,50015,5,1,1,1
504151,ACCESS_Q3,114328,50033,3,1,0,1
504152,ACCESS_Q4,126136,50073,5,1,1,1
504153,ACCESS_Q3,132177,50063,3,1,0,1
504154,ACCESS_Q2,143522,50030,5,1,1,1
504155,OTHER_Q1,137764,50039,4,1,0,1
504156,ACCESS_Q2,124455,50080,5,1,1,1
504157,ACCESS_Q3,131528,50015,5,1,1,1
504158,ACCESS_Q2,142390,50001,5,1,1,1
504159,ACCESS_Q1,135131,50069,3,1,0,1
504160,ACCESS_Q3,121424,50045,5,1,1,1
504161,ACCESS_Q2,136752,50045,5,1,1,1
504162,ACCESS_Q3,116460,50069,5,1,1,1
504163,ACCESS_Q2,140048,50011,5,1,1,1
504164,ACCESS_Q2,134064,50078,5,1,1,1
504165,ACCESS_Q3,131767,50018,4,1,0,1
504166,ACCESS_Q2,129229,50080,5,1,1,1
504167,ACCESS_Q3,120707,50063,5,1,1,1
504168,ACCESS_Q1,116603,50003,5,1,1,1
504169,ACCESS_Q3,113802,50002,5,1,1,1
504170,ACCESS_Q1,116665,50026,5,1,1,1
504171,OTHER_Q1,134986,50049,2,1,0,1
504172,ACCESS_Q2,123037,50019,5,1,1,1
504173,ACCESS_Q3,129043,50045,1,1,0,1
504174,ACCESS_Q3,142200,50078,5,1,1,1
504175,ACCESS_Q4,127976,50068,5,1,1,1
504176,ACCESS_Q1,119667,50013,5,1,1,1
504177,ACCESS_Q2,120148,50065,5,1,1,1
504178,ACCESS_Q1,126115,50045,3,1,0,1
504179,ACCESS_Q4,136016,50027,5,1,1,1
504180,ACCESS_Q4,122793,50047,5,1,1,1
504181,ACCESS_Q2,124102,50028,4,1,0,1
504182,ACCESS_Q3,122478,50077,5,1,1,1
504183,ACCESS_Q1,130813,50078,5,1,1,1
504184,ACCESS_Q1,137389,50063,5,1,1,1
504185,ACCESS_Q3,142947,50056,4,1,0,1
504186,ACCESS_Q2,118255,50060,5,1,1,1
504187,ACCESS_Q4,128955,50018,5,1,1,1
504188,ACCESS_Q1,115756,50056,5,1,1,1
504189,ACCESS_Q3,135147,50041,5,1,1,1
504190,ACCESS_Q2,132357,50057,5,1,1,1
504191,ACCESS_Q4,118094,50031,4,1,0,1
504192,ACCESS_Q1,134568,50021,5,1,1,1
504193,ACCESS_Q4,138179,50010,5,1,1,1
504194,ACCESS_Q3,129288,50062,5,1,1,1
504195,OTHER_Q1,133336,50032,5,1,1,1
504196,ACCESS_Q4,123647,50039,5,1,1,1
504197,ACCESS_Q4,135784,50051,5,1,1,1
504198,ACCESS_Q4,138270,50060,5,1,1,1
504199,ACCESS_Q4,140913,50035,5,1,1,1
504200,ACCESS_Q4,119081,50034,5,1,1,1
504201,ACCESS_Q2,124418,50003,5,1,1,1
504202,ACCESS_Q1,129692,50035,4,1,0,1
504203,ACCESS_Q1,142371,50034,4,1,0,1
504204,ACCESS_Q3,121236,50033,5,1,1,1
504205,ACCESS_Q2,129438,50063,3,1,0,1
504206,ACCESS_Q4,125008,50051,4,1,0,1
504207,ACCESS_Q2,127953,50026,4,1,0,1
504208,ACCESS_Q3,127692,50077,4,1,0,1
504209,ACCESS_Q2,143310,50021,4,1,0,1
504210,ACCESS_Q4,131921,50056,2,1,0,1
504211,ACCESS_Q2,127080,50070,4,1,0,1
504212,ACCESS_Q3,133380,50069,5,1,1,1
504213,ACCESS_Q4,137545,50025,5,1,1,1
504214,ACCESS_Q3,118499,50069,2,1,0,1
504215,ACCESS_Q3,139725,50027,2,1,0,1
504216,ACCESS_Q2,131323,50068,5,1,1,1
504217,ACCESS_Q4,115466,50026,5,1,1,1
504218,ACCESS_Q3,128146,50045,5,1,1,1
504219,ACCESS_Q1,133113,50068,5,1,1,1
504220,ACCESS_Q4,124710,50046,3,1,0,1
504221,ACCESS_Q3,130675,50031,5,1,1,1
504222,ACCESS_Q1,130654,50003,5,1,1,1
504223,ACCESS_Q3,140949,50056,4,1,0,1
504224,ACCESS_Q1,120822,50007,5,1,1,1
504225,ACCESS_Q2,125645,50036,5,1,1,1
504226,ACCESS_Q3,128430,50073,3,1,0,1
504227,ACCESS_Q1,127971,50008,5,1,1,1
504228,ACCESS_Q4,143904,50022,1,1,0,1
504229,ACCESS_Q1,143498,50023,5,1,1,1
504230,ACCESS_Q4,132152,50065,1,1,0,1
504231,ACCESS_Q1,125246,50009,5,1,1,1
504232,ACCESS_Q3,140963,50068,5,1,1,1
504233,ACCESS_Q2,140851,50022,5,1,1,1
504234,ACCESS_Q3,113253,50039,5,1,1,1
504235,ACCESS_Q3,119833,50056,5,1,1,1
504236,ACCESS_Q1,122265,50030,5,1,1,1
504237,ACCESS_Q2,131377,50022,5,1,1,1
504238,ACCESS_Q4,144477,50017,5,1,1,1
504239,ACCESS_Q1,128855,50071,5,1,1,1
504240,ACCESS_Q1,130238,50021,5,1,1,1
504241,ACCESS_Q4,121810,50036,4,1,0,1
504242,ACCESS_Q3,138179,50010,4,1,0,1
504243,ACCESS_Q2,136107,50023,5,1,1,1
504244,OTHER_Q1,142590,50020,5,1,1,1
504245,ACCESS_Q2,144333,50021,3,1,0,1
504246,OTHER_Q1,133588,50009,5,1,1,1
504247,ACCESS_Q2,119380,50003,5,1,1,1
504248,ACCESS_Q2,135180,50032,5,1,1,1
504249,ACCESS_Q2,137573,50009,5,1,1,1
504250,ACCESS_Q4,116530,50076,5,1,1,1
504251,ACCESS_Q1,123283,50011,4,1,0,1
504252,ACCESS_Q1,132869,50055,4,1,0,1
504253,ACCESS_Q4,123891,50077,2,1,0,0
504254,ACCESS_Q2,140897,50039,3,1,0,1
504255,ACCESS_Q1,135544,50052,5,1,1,1
504256,ACCESS_Q3,114784,50007,5,1,1,1
504257,ACCESS_Q4,143171,50003,3,1,0,1
504258,ACCESS_Q4,140167,50030,5,1,1,1
504259,ACCESS_Q3,115498,50074,5,1,1,1
504260,ACCESS_Q4,144468,50032,5,1,1,1
504261,ACCESS_Q4,131050,50045,5,1,1,1
504262,ACCESS_Q4,131738,50074,5,1,1,1
504263,ACCESS_Q3,127621,50036,4,1,0,1
504264,ACCESS_Q4,139881,50045,5,1,1,1
504265,ACCESS_Q2,126138,50057,5,1,1,1
504266,ACCESS_Q4,124184,50013,5,1,1,1
504267,OTHER_Q1,121857,50004,3,1,0,1
504268,ACCESS_Q1,130294,50071,5,1,1,1
504269,ACCESS_Q2,121162,50071,5,1,1,1
504270,ACCESS_Q3,116050,50039,5,1,1,1
504271,ACCESS_Q1,121374,50045,5,1,1,1
504272,ACCESS_Q1,133906,50026,5,1,1,1
504273,ACCESS_Q1,144606,50077,3,1,0,1
504274,ACCESS_Q1,127641,50074,5,1,1,1
504275,OTHER_Q1,139640,50045,2,1,0,1
504276,ACCESS_Q4,123174,50036,3,1,0,1
504277,ACCESS_Q3,134967,50077,5,1,1,1
504278,OTHER_Q1,131117,50033,5,1,1,1
504279,ACCESS_Q3,141109,50011,5,1,1,1
504280,ACCESS_Q1,125334,50040,5,1,1,1
504281,ACCESS_Q4,127325,50057,5,1,1,1
504282,ACCESS_Q3,137858,50007,5,1,1,1
504283,ACCESS_Q4,114251,50044,5,1,1,1
504284,ACCESS_Q2,115453,50007,5,1,1,1
504285,ACCESS_Q2,140961,50030,5,1,1,1
504286,ACCESS_Q3,120587,50023,5,1,1,1
504287,ACCESS_Q2,125857,50068,5,1,1,1
504288,ACCESS_Q4,120323,50008,5,1,1,1
504289,ACCESS_Q4,130916,50056,5,1,1,1
504290,ACCESS_Q1,124094,50037,5,1,1,1
504291,ACCESS_Q2,126952,50027,5,1,1,1
504292,ACCESS_Q1,140655,50043,4,1,0,1
504293,ACCESS_Q3,143497,50058,5,1,1,1
504294,ACCESS_Q3,137138,50026,5,1,1,1
504295,ACCESS_Q3,130795,50040,4,1,0,1
504296,ACCESS_Q4,128573,50069,3,1,0,1
504297,ACCESS_Q4,128874,50071,4,1,0,1
504298,ACCESS_Q1,138376,50069,5,1,1,1
504299,ACCESS_Q3,123771,50071,4,1,0,1
504300,ACCESS_Q1,144489,50074,5,1,1,1
504301,ACCESS_Q3,143182,50052,5,1,1,1
504302,ACCESS_Q4,134130,50052,3,1,0,1
504303,ACCESS_Q1,126472,50053,5,1,1,1
504304,OTHER_Q1,142809,50072,2,1,0,1
504305,ACCESS_Q1,132236,50033,5,1,1,1
504306,ACCESS_Q2,131868,50041,5,1,1,1
504307,ACCESS_Q3,124593,50022,2,1,0,1
504308,OTHER_Q1,114777,50010,4,1,0,1
504309,ACCESS_Q4,135915,50041,5,1,1,1
504310,ACCESS_Q3,144801,50033,5,1,1,1
504311,ACCESS_Q4,130306,50026,5,1,1,1
504312,ACCESS_Q3,122776,50056,5,1,1,1
504313,ACCESS_Q1,125099,50045,5,1,1,1
504314,ACCESS_Q1,127809,50038,5,1,1,1
504315,ACCESS_Q3,113966,50020,3,1,0,1
504316,ACCESS_Q3,116013,50069,5,1,1,1
504317,ACCESS_Q3,131575,50017,5,1,1,1
504318,ACCESS_Q3,132784,50068,5,1,1,1
504319,ACCESS_Q3,125196,50066,5,1,1,1
504320,ACCESS_Q1,144062,50025,4,1,0,1
504321,ACCESS_Q4,123990,50028,5,1,1,1
504322,ACCESS_Q3,123308,50027,5,1,1,1
504323,ACCESS_Q3,134395,50002,4,1,0,1
504324,ACCESS_Q2,121435,50045,2,1,0,1
504325,ACCESS_Q4,116267,50052,5,1,1,1
504326,ACCESS_Q1,134126,50036,4,1,0,1
504327,ACCESS_Q3,142375,50072,5,1,1,1
504328,ACCESS_Q4,140518,50066,4,1,0,1
504329,ACCESS_Q4,120722,50034,3,1,0,1
504330,ACCESS_Q4,135265,50080,5,1,1,1
504331,ACCESS_Q2,142939,50007,5,1,1,1
504332,ACCESS_Q1,122927,50052,5,1,1,1
504333,ACCESS_Q4,118384,50007,4,1,0,1
504334,ACCESS_Q1,121821,50036,5,1,1,1
504335,ACCESS_Q2,127784,50066,5,1,1,1
504336,ACCESS_Q2,133841,50068,4,1,0,1
504337,ACCESS_Q1,143039,50066,1,1,0,1
504338,ACCESS_Q3,138006,50065,4,1,0,1
504339,ACCESS_Q1,126734,50029,5,1,1,1
504340,ACCESS_Q4,124338,50077,5,1,1,1
504341,ACCESS_Q3,123842,50033,5,1,1,1
504342,ACCESS_Q1,116806,50030,4,1,0,1
504343,ACCESS_Q1,143544,50079,5,1,1,1
504344,ACCESS_Q4,144125,50056,5,1,1,1
504345,ACCESS_Q3,122339,50011,5,1,1,1
504346,ACCESS_Q1,119416,50068,5,1,1,1
504347,ACCESS_Q4,131845,50009,5,1,1,1
504348,ACCESS_Q4,137282,50026,5,1,1,1
504349,ACCESS_Q3,144553,50045,4,1,0,1
504350,ACCESS_Q3,144525,50065,5,1,1,1
504351,ACCESS_Q2,119814,50077,4,1,0,1
504352,ACCESS_Q3,120802,50053,4,1,0,1
504353,ACCESS_Q2,135186,50013,5,1,1,1
504354,ACCESS_Q4,135483,50078,5,1,1,1
504355,ACCESS_Q3,124294,50072,5,1,1,1
504356,OTHER_Q1,131715,50054,5,1,1,1
504357,ACCESS_Q1,135366,50045,5,1,1,1
504358,ACCESS_Q3,139795,50045,4,1,0,1
504359,ACCESS_Q2,131549,50056,3,1,0,1
504360,ACCESS_Q4,118656,50044,5,1,1,1
504361,ACCESS_Q4,143081,50079,4,1,0,1
504362,ACCESS_Q2,118993,50045,4,1,0,1
504363,ACCESS_Q4,129206,50065,5,1,1,1
504364,ACCESS_Q4,118703,50022,4,1,0,1
504365,ACCESS_Q2,144508,50039,5,1,1,1
504366,ACCESS_Q4,130730,50062,5,1,1,1
504367,ACCESS_Q1,117834,50063,5,1,1,1
504368,ACCESS_Q1,132358,50026,5,1,1,1
504369,ACCESS_Q2,131093,50066,5,1,1,1
504370,ACCESS_Q2,126611,50026,5,1,1,1
504371,ACCESS_Q1,119488,50026,5,1,1,1
504372,ACCESS_Q2,141011,50023,5,1,1,1
504373,ACCESS_Q4,136766,50036,5,1,1,1
504374,ACCESS_Q4,132190,50028,5,1,1,1
504375,ACCESS_Q3,119469,50028,5,1,1,1
504376,ACCESS_Q4,127866,50008,5,1,1,1
504377,ACCESS_Q4,118918,50052,4,1,0,1
504378,ACCESS_Q1,118654,50076,4,1,0,1
504379,ACCESS_Q4,114861,50072,5,1,1,1
504380,ACCESS_Q2,140394,50066,5,1,1,1
504381,ACCESS_Q2,116872,50026,5,1,1,1
504382,ACCESS_Q3,125840,50071,5,1,1,1
504383,OTHER_Q1,130300,50022,5,1,1,1
504384,ACCESS_Q1,130572,50028,5,1,1,1
504385,ACCESS_Q4,117118,50077,5,1,1,1
504386,ACCESS_Q2,136060,50047,5,1,1,1
504387,ACCESS_Q3,118498,50077,4,1,0,0
504388,ACCESS_Q2,136213,50026,5,1,1,1
504389,ACCESS_Q2,129120,50045,3,1,0,1
504390,OTHER_Q1,115523,50049,5,1,1,1
504391,OTHER_Q1,130024,50036,5,1,1,1
504392,ACCESS_Q1,135392,50066,5,1,1,1
504393,ACCESS_Q3,131746,50054,5,1,1,1
504394,ACCESS_Q1,140756,50074,5,1,1,1
504395,ACCESS_Q2,134019,50047,5,1,1,1
504396,OTHER_Q1,134018,50047,5,1,1,1
504397,ACCESS_Q2,142678,50002,4,1,0,1
504398,ACCESS_Q2,125437,50042,5,1,1,1
504399,ACCESS_Q1,142273,50033,5,1,1,1
504400,ACCESS_Q1,122216,50005,5,1,1,1
504401,ACCESS_Q3,125601,50063,5,1,1,1
504402,ACCESS_Q1,126877,50039,5,1,1,1
504403,ACCESS_Q4,126749,50017,3,1,0,1
504404,ACCESS_Q3,141586,50060,5,1,1,1
504405,ACCESS_Q2,136522,50063,5,1,1,1
504406,ACCESS_Q3,123330,50045,3,1,0,1
504407,OTHER_Q1,125537,50039,3,1,0,1
504408,ACCESS_Q3,120594,50052,5,1,1,1
504409,ACCESS_Q2,117317,50066,4,1,0,1
504410,ACCESS_Q1,136438,50053,5,1,1,1
504411,ACCESS_Q2,141954,50059,5,1,1,1
504412,ACCESS_Q1,136636,50015,3,1,0,1
504413,ACCESS_Q2,114993,50026,5,1,1,1
504414,ACCESS_Q4,117327,50033,4,1,0,1
504415,ACCESS_Q4,129818,50039,5,1,1,1
504416,ACCESS_Q2,118621,50060,5,1,1,1
504417,OTHER_Q1,129518,50069,5,1,1,1
504418,ACCESS_Q1,127152,50007,5,1,1,1
504419,ACCESS_Q1,138755,50011,5,1,1,1
504420,ACCESS_Q2,127660,50039,5,1,1,1
504421,ACCESS_Q4,134131,50066,5,1,1,1
504422,ACCESS_Q2,117058,50063,3,1,0,1
504423,ACCESS_Q1,136964,50018,5,1,1,1
504424,ACCESS_Q4,114732,50056,5,1,1,1
504425,OTHER_Q1,117766,50055,3,1,0,1
504426,ACCESS_Q1,136196,50066,3,1,0,1
504427,ACCESS_Q2,115881,50032,5,1,1,1
504428,ACCESS_Q4,137383,50040,5,1,1,1
504429,ACCESS_Q3,127975,50028,5,1,1,1
504430,OTHER_Q1,118039,50033,3,1,0,1
504431,ACCESS_Q3,119449,50055,5,1,1,1
504432,ACCESS_Q4,131379,50033,4,1,0,1
504433,ACCESS_Q3,117750,50013,5,1,1,1
504434,ACCESS_Q1,141268,50048,4,1,0,1
504435,ACCESS_Q3,139001,50018,4,1,0,1
504436,ACCESS_Q4,130983,50032,5,1,1,1
504437,ACCESS_Q3,115780,50066,2,1,0,1
504438,ACCESS_Q3,124657,50037,5,1,1,1
504439,ACCESS_Q4,114941,50027,5,1,1,1
504440,ACCESS_Q1,127401,50001,5,1,1,1
504441,ACCESS_Q2,143814,50020,5,1,1,1
504442,ACCESS_Q1,117814,50039,3,1,0,1
504443,ACCESS_Q1,130721,50026,5,1,1,1
504444,ACCESS_Q1,125647,50036,5,1,1,1
504445,ACCESS_Q1,138312,50015,5,1,1,1
504446,ACCESS_Q2,133092,50017,5,1,1,1
504447,ACCESS_Q1,128382,50044,3,1,0,1
504448,ACCESS_Q1,142588,50018,4,1,0,1
504449,ACCESS_Q1,119895,50072,5,1,1,1
504450,ACCESS_Q1,119060,50036,1,1,0,1
504451,OTHER_Q1,117874,50045,5,1,1,1
504452,ACCESS_Q1,134590,50009,5,1,1,1
504453,ACCESS_Q3,130591,50023,5,1,1,1
504454,ACCESS_Q3,132887,50045,3,1,0,1
504455,OTHER_Q1,115848,50072,3,1,0,1
504456,ACCESS_Q2,124064,50017,5,1,1,1
504457,ACCESS_Q4,140578,50029,5,1,1,1
504458,OTHER_Q1,143967,50074,5,1,1,1
504459,ACCESS_Q3,123107,50072,5,1,1,1
504460,ACCESS_Q4,126503,50041,5,1,1,1
504461,ACCESS_Q3,118664,50072,5,1,1,1
504462,OTHER_Q1,125387,50066,4,1,0,1
504463,ACCESS_Q2,121550,50055,5,1,1,1
504464,ACCESS_Q3,121724,50028,5,1,1,1
504465,ACCESS_Q3,127857,50080,5,1,1,1
504466,ACCESS_Q1,131160,50060,5,1,1,1
504467,ACCESS_Q1,133545,50045,5,1,1,1
504468,ACCESS_Q1,141083,50027,4,1,0,1
504469,ACCESS_Q4,141296,50069,5,1,1,1
504470,ACCESS_Q2,143306,50068,5,1,1,1
504471,ACCESS_Q1,125783,50006,5,1,1,1
504472,ACCESS_Q1,115634,50030,5,1,1,1
504473,ACCESS_Q4,144379,50071,3,1,0,1
504474,ACCESS_Q4,114319,50077,5,1,1,1
504475,ACCESS_Q4,120037,50033,4,1,0,1
504476,ACCESS_Q2,142003,50058,5,1,1,1
504477,ACCESS_Q3,120445,50005,5,1,1,1
504478,ACCESS_Q2,136791,50069,5,1,1,1
504479,ACCESS_Q4,127398,50073,5,1,1,1
504480,ACCESS_Q1,134398,50052,5,1,1,1
504481,ACCESS_Q4,142675,50052,5,1,1,1
504482,ACCESS_Q2,142945,50056,5,1,1,1
504483,OTHER_Q1,132856,50059,4,1,0,1
504484,ACCESS_Q2,116288,50037,4,1,0,1
504485,ACCESS_Q1,115862,50056,3,1,0,1
504486,ACCESS_Q2,129676,50032,5,1,1,1
504487,OTHER_Q1,138370,50022,5,1,1,1
504488,ACCESS_Q2,116004,50029,5,1,1,1
504489,ACCESS_Q3,119482,50045,5,1,1,1
504490,ACCESS_Q3,123434,50007,4,1,0,1
504491,ACCESS_Q4,118675,50069,5,1,1,1
504492,ACCESS_Q2,126342,50055,5,1,1,1
504493,ACCESS_Q2,123348,50028,5,1,1,1
504494,ACCESS_Q3,134708,50027,5,1,1,1
504495,ACCESS_Q4,121070,50036,5,1,1,1
504496,ACCESS_Q3,121452,50038,5,1,1,1
504497,OTHER_Q1,131821,50026,5,1,1,1
504498,ACCESS_Q4,119630,50029,5,1,1,1
504499,ACCESS_Q2,121467,50072,5,1,1,1
504500,ACCESS_Q2,115825,50041,5,1,1,1
504501,ACCESS_Q1,124522,50069,5,1,1,1
504502,ACCESS_Q4,127755,50015,5,1,1,1
504503,ACCESS_Q2,131520,50065,5,1,1,1
504504,ACCESS_Q3,144359,50029,4,1,0,1
504505,ACCESS_Q1,136953,50069,5,1,1,1
504506,ACCESS_Q3,116664,50077,5,1,1,1
504507,ACCESS_Q2,117506,50021,5,1,1,1
504508,ACCESS_Q1,138956,50069,4,1,0,1
504509,ACCESS_Q4,116126,50026,5,1,1,1
504510,ACCESS_Q3,118026,50004,5,1,1,1
504511,ACCESS_Q1,124219,50045,4,1,0,1
504512,ACCESS_Q4,142287,50048,4,1,0,1
504513,OTHER_Q1,143731,50036,2,1,0,1
504514,ACCESS_Q4,117265,50056,5,1,1,1
504515,ACCESS_Q3,142017,50069,5,1,1,1
504516,ACCESS_Q3,124087,50026,5,1,1,1
504517,ACCESS_Q3,115829,50073,5,1,1,1
504518,ACCESS_Q1,131864,50022,4,1,0,1
504519,ACCESS_Q3,132632,50002,4,1,0,1
504520,OTHER_Q1,127473,50058,4,1,0,1
504521,ACCESS_Q3,133633,50069,5,1,1,1
504522,ACCESS_Q2,120996,50020,5,1,1,1
504523,ACCESS_Q4,135550,50040,5,1,1,1
504524,ACCESS_Q4,117140,50007,3,1,0,1
504525,ACCESS_Q4,132460,50045,5,1,1,1
504526,ACCESS_Q3,130749,50057,5,1,1,1
504527,ACCESS_Q4,129440,50036,5,1,1,1
504528,ACCESS_Q1,129013,50027,5,1,1,1
504529,ACCESS_Q4,124239,50026,5,1,1,1
504530,ACCESS_Q2,130384,50007,4,1,0,1
504531,ACCESS_Q4,115147,50005,4,1,0,1
504532,OTHER_Q1,132025,50052,5,1,1,1
504533,ACCESS_Q3,144081,50027,5,1,1,1
504534,ACCESS_Q4,134390,50036,5,1,1,1
504535,ACCESS_Q2,124141,50027,5,1,1,1
504536,ACCESS_Q2,126972,50069,4,1,0,1
504537,ACCESS_Q2,117367,50020,5,1,1,1
504538,ACCESS_Q2,136973,50048,3,1,0,1
504539,ACCESS_Q4,121841,50007,5,1,1,1
504540,ACCESS_Q4,125178,50074,5,1,1,1
504541,ACCESS_Q2,130396,50015,5,1,1,1
504542,ACCESS_Q2,117273,50022,5,1,1,1
504543,ACCESS_Q4,120570,50031,5,1,1,1
504544,ACCESS_Q2,140173,50038,3,1,0,1
504545,ACCESS_Q1,135318,50057,1,1,0,1
504546,ACCESS_Q1,141846,50068,5,1,1,1
504547,ACCESS_Q3,132996,50052,5,1,1,1
504548,ACCESS_Q3,125417,50036,3,1,0,1
504549,ACCESS_Q4,119912,50069,5,1,1,1
504550,OTHER_Q1,130034,50017,5,1,1,1
504551,ACCESS_Q3,133663,50010,2,1,0,1
504552,ACCESS_Q3,121617,50077,5,1,1,1
504553,ACCESS_Q3,131303,50001,5,1,1,1
504554,ACCESS_Q2,116017,50025,2,1,0,1
504555,ACCESS_Q2,131832,50040,5,1,1,1
504556,ACCESS_Q4,135936,50074,4,1,0,1
504557,ACCESS_Q4,125252,50022,5,1,1,1
504558,ACCESS_Q2,127796,50036,5,1,1,1
504559,ACCESS_Q2,125744,50045,3,1,0,1
504560,ACCESS_Q3,142803,50039,5,1,1,1
504561,ACCESS_Q1,128736,50036,5,1,1,1
504562,ACCESS_Q3,143494,50010,3,1,0,1
504563,ACCESS_Q2,125126,50069,5,1,1,1
504564,OTHER_Q1,132219,50033,5,1,1,1
504565,ACCESS_Q4,122773,50001,5,1,1,1
504566,OTHER_Q1,136858,50056,5,1,1,1
504567,ACCESS_Q3,127709,50003,4,1,0,1
504568,ACCESS_Q3,114935,50069,5,1,1,1
504569,ACCESS_Q1,125957,50009,5,1,1,1
504570,ACCESS_Q4,134089,50050,5,1,1,1
504571,ACCESS_Q2,140045,50045,5,1,1,1
504572,ACCESS_Q3,141857,50069,5,1,1,1
504573,ACCESS_Q2,129851,50007,5,1,1,1
504574,ACCESS_Q4,143510,50058,5,1,1,1
504575,OTHER_Q1,131444,50062,5,1,1,1
504576,ACCESS_Q2,129753,50030,5,1,1,1
504577,ACCESS_Q4,119750,50049,5,1,1,1
504578,ACCESS_Q4,132290,50068,5,1,1,1
504579,ACCESS_Q4,123655,50063,5,1,1,1
504580,ACCESS_Q4,120986,50026,5,1,1,1
504581,ACCESS_Q1,121075,50035,3,1,0,1
504582,ACCESS_Q3,123597,50009,5,1,1,1
504583,ACCESS_Q3,133805,50045,5,1,1,1
504584,ACCESS_Q1,114400,50042,5,1,1,1
504585,ACCESS_Q4,142232,50045,5,1,1,1
504586,ACCESS_Q4,136608,50036,5,1,1,1
504587,ACCESS_Q4,118658,50034,4,1,0,1
504588,ACCESS_Q4,138329,50036,5,1,1,1
504589,ACCESS_Q4,138223,50068,5,1,1,1
504590,ACCESS_Q3,123376,50069,5,1,1,1
504591,ACCESS_Q4,121603,50031,5,1,1,1
504592,OTHER_Q1,128331,50026,3,1,0,1
504593,ACCESS_Q2,118464,50033,4,1,0,1
504594,ACCESS_Q2,120597,50040,5,1,1,1
504595,ACCESS_Q2,130352,50077,5,1,1,1
504596,ACCESS_Q1,139839,50080,5,1,1,1
504597,ACCESS_Q1,125832,50051,5,1,1,1
504598,ACCESS_Q3,140423,50040,5,1,1,1
504599,ACCESS_Q3,132699,50009,5,1,1,1
504600,OTHER_Q1,128144,50050,5,1,1,1
504601,ACCESS_Q2,136658,50056,5,1,1,1
504602,ACCESS_Q4,131300,50069,5,1,1,1
504603,ACCESS_Q1,134730,50010,5,1,1,1
504604,ACCESS_Q2,143219,50049,5,1,1,1
504605,ACCESS_Q3,134399,50077,5,1,1,1
504606,ACCESS_Q3,137018,50022,5,1,1,1
504607,ACCESS_Q2,116175,50066,5,1,1,1
504608,ACCESS_Q4,132562,50026,2,1,0,1
504609,ACCESS_Q3,136058,50041,5,1,1,1
504610,ACCESS_Q2,120319,50034,5,1,1,1
504611,ACCESS_Q3,122321,50022,5,1,1,1
504612,ACCESS_Q4,122042,50045,1,1,0,1
504613,ACCESS_Q1,141740,50044,5,1,1,1
504614,ACCESS_Q2,137179,50018,5,1,1,1
504615,ACCESS_Q3,144409,50069,5,1,1,1
504616,OTHER_Q1,114791,50018,5,1,1,1
504617,ACCESS_Q1,120145,50045,5,1,1,1
504618,ACCESS_Q2,120350,50011,5,1,1,1
504619,ACCESS_Q1,132806,50056,5,1,1,1
504620,ACCESS_Q2,139378,50065,2,1,0,1
504621,ACCESS_Q4,142754,50022,4,1,0,1
504622,ACCESS_Q3,134544,50036,5,1,1,1
504623,ACCESS_Q4,128979,50065,4,1,0,1
504624,ACCESS_Q1,119625,50068,5,1,1,1
504625,ACCESS_Q3,115942,50045,4,1,0,1
504626,ACCESS_Q3,140738,50033,5,1,1,1
504627,ACCESS_Q1,117813,50072,5,1,1,1
